CCI Price Index-CCI 5500/CCI 5000/CCI 3800,,,,,,,,,,,,,,,,,,,,
Name,CCI 5500,CCI 5500,CCI 5500,CCI 5500,CCI 5000,CCI 5000,CCI 5000,CCI 5000,CCI 3800 Import,CCI 3800 Import,CCI 3800 Import,CCI 3800 Import,CCI 4700 Import,CCI 4700 Import,CCI 4700 Import,CCI 4700 Import,CCI Shanxi Low-sulphur,CCI Shanxi Low-sulphur,CCI Changzhi PCI,CCI Changzhi PCI
2020-02-26,573,81.86,-1,-0.14,515,73.57,-1,-0.14,327.29,41.2,-2.38,-0.3,452.8,57,0,0,1556,0,750,0
2020-02-25,574,82,-1,0.09,516,73.71,0,0.21,329.67,41.5,-2.53,-0.2,452.8,57,-4.48,-0.4,1556,5,750,0
2020-02-24,575,81.91,-1,-0.14,516,73.5,0,0,332.2,41.7,-2.39,-0.3,457.28,57.4,-0.79,-0.1,1551,6,750,20
2020-02-21,576,82.05,0,-0.24,516,73.5,0,-0.21,334.59,42,0.95,0,458.07,57.5,1.3,0,1545,0,730,0
2020-02-20,576,82.29,0,-0.23,516,73.71,0,-0.22,333.64,42,0.95,0,456.77,57.5,-0.29,-0.2,1545,12,730,0
2020-02-19,576,82.52,0,0.12,516,73.93,0,0.11,332.69,42,-3.65,-0.4,457.06,57.7,-1.44,-0.1,1533,18,730,0
2020-02-18,576,82.4,0,-0.24,516,73.82,0,-0.21,336.34,42.4,0.96,0,458.5,57.8,1.3,0,1515,12,730,0
2020-02-17,576,82.64,0,0,516,74.03,0,0,335.38,42.4,0,0,457.2,57.8,0,0,1503,42,730,0
2020-02-14,576,82.64,0,0,516,74.03,0,0,335.38,42.4,0,0,457.2,57.8,0,0,1461,0,730,0
2020-02-13,576,82.64,0,-0.12,516,74.03,0,-0.11,335.38,42.4,0.48,0,457.2,57.8,0.66,0,1461,18,730,0
2020-02-12,576,82.76,1,0.15,516,74.14,1,0.15,334.9,42.4,0,0,456.54,57.8,0,0,1443,0,730,0
2020-02-11,575,82.61,1,0.26,515,73.99,1,0.25,334.9,42.4,-0.48,0,456.54,57.8,-0.66,0,1443,0,730,0
2020-02-10,574,82.35,2,0.28,514,73.74,2,0.28,335.38,42.4,0.79,0.1,457.2,57.8,2.37,0.3,1443,0,730,0
2020-02-07,572,82.07,1,0.03,512,73.46,1,0.04,334.59,42.3,1.26,0.1,454.83,57.5,0.65,0,1443,0,730,0
2020-02-06,571,82.04,1,0.38,511,73.42,1,0.35,333.33,42.2,0.64,0.2,454.18,57.5,1.08,0.3,1443,0,730,0
2020-02-05,570,81.66,2,0.28,510,73.07,2,0.29,332.69,42,1.58,0.2,453.1,57.2,1.59,0.2,1443,0,730,0
2020-02-04,568,81.38,3,0.78,508,72.78,3,0.74,331.11,41.8,-1.42,0,451.51,57,-1.94,0,1443,0,730,0
2020-02-03,565,80.6,4,-0.47,505,72.04,3,-0.5,332.53,41.8,6.61,0.3,453.45,57,5.8,0,1443,0,730,0
2020-01-23,561,81.07,0,-0.35,502,72.54,0,-0.32,325.92,41.5,1.41,0,447.65,57,1.93,0,1443,0,730,0
2020-01-22,561,81.42,0,0,502,72.86,0,0,324.51,41.5,0,0,445.72,57,0,0,1443,0,730,0
2020-01-21,561,81.42,0,-0.48,502,72.86,0,-0.42,324.51,41.5,2.65,0.1,445.72,57,3.36,0.1,1443,0,730,0
2020-01-20,561,81.9,0,-0.12,502,73.28,0,-0.11,321.86,41.4,2.02,0.2,442.36,56.9,2.19,0.2,1443,0,730,0
2020-01-19,561,82.02,0,0.12,502,73.39,0,0.11,319.84,41.2,-0.47,0,440.17,56.7,-0.64,0,1443,0,730,0
2020-01-17,561,81.9,0,0.24,502,73.28,0,0.21,320.31,41.2,-0.15,0.1,440.81,56.7,-1.28,0,1443,0,730,0
2020-01-16,561,81.66,0,0,502,73.07,0,0,320.46,41.1,0.78,0.1,442.09,56.7,0,0,1443,0,730,0
2020-01-15,561,81.66,0,0,502,73.07,0,0,319.68,41,0,0,442.09,56.7,0,0,1443,0,730,0
2020-01-14,561,81.66,0,0.12,502,73.07,0,0.1,319.68,41,1.1,0.2,442.09,56.7,0.14,0.1,1443,0,730,0
2020-01-13,561,81.54,1,0.5,502,72.97,1,0.47,318.58,40.8,-1.38,0,441.95,56.6,-1.13,0.1,1443,0,730,0
2020-01-10,560,81.04,0,0.12,501,72.5,1,0.25,319.96,40.8,-0.46,0,443.08,56.5,-0.64,0,1443,0,730,0
2020-01-09,560,80.92,1,0.26,500,72.25,1,0.24,320.42,40.8,-0.46,0,443.72,56.5,-0.64,0,1443,0,730,0
2020-01-08,559,80.66,2,0.28,499,72.01,2,0.29,320.88,40.8,1.24,0.1,444.36,56.5,2.99,0.3,1443,0,730,0
2020-01-07,557,80.38,1,0.49,497,71.72,2,0.6,319.64,40.7,-1.84,0,441.37,56.2,-0.96,0.2,1443,0,730,0
2020-01-06,556,79.89,0,0,495,71.12,0,0,321.48,40.7,0,0,442.33,56,0,0,1443,0,730,0
2020-01-03,556,79.89,0,-0.11,495,71.12,0,-0.1,321.48,40.7,3.62,0.4,442.33,56,2.21,0.2,1443,0,730,0
2020-01-02,556,80,0,0,495,71.22,0,0,317.86,40.3,0,0,440.12,55.8,0,0,1443,23,730,0
2019-12-31,556,80,1,0.37,495,71.22,1,0.34,317.86,40.3,-4.87,-0.5,440.12,55.8,-4.42,-0.4,1420,5,730,0
2019-12-30,555,79.63,2,0.52,494,70.88,1,0.35,322.73,40.8,-2.51,-0.2,444.54,56.2,-1.27,0,1415,7,730,0
2019-12-27,553,79.11,1,0.14,493,70.53,1,0.14,325.24,41,0,0,445.81,56.2,0,0,1408,0,730,0
2019-12-26,552,78.97,0,-0.11,492,70.39,1,0.05,325.24,41,-1.12,-0.2,445.81,56.2,0.63,0,1408,0,730,0
2019-12-25,552,79.08,1,0.25,491,70.34,1,0.24,326.36,41.2,-0.46,0,445.18,56.2,-0.63,0,1408,0,730,0
2019-12-24,551,78.83,1,0.26,490,70.1,2,0.39,326.82,41.2,-0.47,0,445.81,56.2,-0.64,0,1408,0,730,0
2019-12-23,550,78.57,1,0.14,488,69.71,1,0.14,327.29,41.2,-1.59,-0.2,446.45,56.2,0,0,1408,12,730,0
2019-12-20,549,78.43,1,0.03,487,69.57,1,0.04,328.88,41.4,-0.32,-0.1,446.45,56.2,-0.95,-0.2,1396,0,730,0
2019-12-19,548,78.4,0,-0.11,486,69.53,0,-0.1,329.2,41.5,0.47,0,447.4,56.4,-2.53,-0.4,1396,0,730,0
2019-12-18,548,78.51,0,0.11,486,69.63,0,0.1,328.73,41.5,-4.44,-0.5,449.93,56.8,-0.64,0,1396,5,730,0
2019-12-17,548,78.4,0,0,486,69.53,0,0,333.17,42,0,0,450.57,56.8,0,0,1391,9,730,0
2019-12-16,548,78.4,0,-0.22,486,69.53,0,-0.2,333.17,42,0.95,0,450.57,56.8,2.07,0.1,1382,0,730,0
2019-12-13,548,78.62,0,0.56,486,69.73,0,0.5,332.22,42,-2.37,0,448.5,56.7,-3.2,0,1382,0,730,0
2019-12-12,548,78.06,0,0,486,69.23,0,0,334.59,42,0.79,0.1,451.7,56.7,1.59,0.2,1382,0,730,0
2019-12-11,548,78.06,0,0,486,69.23,0,0,333.8,41.9,0.8,0.1,450.11,56.5,0,0,1382,0,730,0
2019-12-10,548,78.06,0,0.11,486,69.23,-1,-0.04,333,41.8,-0.47,0,450.11,56.5,-0.64,0,1382,0,730,0
2019-12-09,548,77.95,0,-0.11,487,69.27,-1,-0.25,333.47,41.8,0.47,0,450.75,56.5,3.03,0.3,1382,12,730,0
2019-12-06,548,78.06,-1,-0.03,488,69.52,-1,-0.04,333,41.8,-0.47,0,447.72,56.2,-0.63,0,1370,0,730,0
2019-12-05,549,78.09,0,0.33,489,69.56,-1,0.15,333.47,41.8,-1.42,0,448.35,56.2,-1.91,0,1370,3,730,-30
2019-12-04,549,77.76,0,-0.33,490,69.41,0,-0.29,334.89,41.8,5.41,0.5,450.26,56.2,3.5,0.2,1367,0,760,0
2019-12-03,549,78.09,0,-0.23,490,69.7,0,-0.2,329.48,41.3,0.93,0,446.76,56,1.27,0,1367,2,760,0
2019-12-02,549,78.32,0,0,490,69.9,0,0,328.55,41.3,2.39,0.3,445.49,56,0.79,0.1,1365,0,760,0
2019-11-29,549,78.32,0,0.11,490,69.9,0,0.1,326.16,41,-0.47,0,444.7,55.9,-0.63,0,1365,6,760,0
2019-11-28,549,78.21,0,-0.11,490,69.8,0,-0.1,326.63,41,4.44,0.5,445.33,55.9,3.82,0.4,1359,0,760,0
2019-11-27,549,78.32,0,0.23,490,69.9,1,0.34,322.19,40.5,0.68,0.2,441.51,55.5,2.73,0.5,1359,0,760,0
2019-11-26,549,78.09,0,-0.12,489,69.56,1,0.04,321.51,40.3,3.65,0.4,438.78,55,4.61,0.5,1359,0,760,0
2019-11-25,549,78.21,0,0,488,69.52,1,0.15,317.86,39.9,0,0,434.17,54.5,0,0,1359,0,760,0
2019-11-22,549,78.21,0,0,487,69.37,0,0,317.86,39.9,-0.8,-0.1,434.17,54.5,-2.39,-0.3,1359,0,760,0
2019-11-21,549,78.21,0,0,487,69.37,1,0.14,318.66,40,0,0,436.56,54.8,-3.19,-0.4,1359,-15,760,0
2019-11-20,549,78.21,0,-0.11,486,69.23,1,0.04,318.66,40,-2.73,-0.4,439.75,55.2,0.62,0,1374,0,760,0
2019-11-19,549,78.32,0,-0.11,485,69.19,1,0.05,321.39,40.4,0.46,0,439.13,55.2,0.63,0,1374,0,760,0
2019-11-18,549,78.43,-1,-0.14,484,69.14,0,0,320.93,40.4,-0.8,-0.1,438.5,55.2,0,0,1374,0,760,0
2019-11-15,550,78.57,0,0.11,484,69.14,1,0.24,321.73,40.5,-2.05,-0.2,438.5,55.2,-1.42,-0.1,1374,-6,760,0
2019-11-14,550,78.46,0,-0.11,483,68.9,1,0.04,323.78,40.7,-2.71,-0.4,439.92,55.3,-0.97,-0.2,1380,0,760,0
2019-11-13,550,78.57,0,-0.11,482,68.86,1,0.05,326.49,41.1,0.46,0,440.89,55.5,0.63,0,1380,-6,760,0
2019-11-12,550,78.68,0,0,481,68.81,1,0.14,326.03,41.1,0,0,440.26,55.5,0,0,1386,0,760,0
2019-11-11,550,78.68,0,-0.12,480,68.67,0,-0.1,326.03,41.1,0.46,0,440.26,55.5,0.63,0,1386,0,760,0
2019-11-08,550,78.8,0,-0.11,480,68.77,1,0.05,325.57,41.1,0.47,0,439.63,55.5,-4.91,-0.7,1386,0,760,0
2019-11-07,550,78.91,0,0.11,479,68.72,0,0.1,325.1,41.1,-8.39,-1,444.54,56.2,-4.6,-0.5,1386,-4,760,0
2019-11-06,550,78.8,-2,-0.17,479,68.62,-1,-0.05,333.49,42.1,-3.65,-0.4,449.14,56.7,-4.6,-0.5,1390,-41,760,0
2019-11-05,552,78.97,-3,-0.09,480,68.67,-5,-0.42,337.14,42.5,-7.01,-0.7,453.74,57.2,-4.33,-0.3,1431,0,760,0
2019-11-04,555,79.06,-3,-0.43,485,69.09,-3,-0.43,344.15,43.2,-1.6,-0.2,458.07,57.5,0,0,1431,0,760,0
2019-11-01,558,79.49,-4,-0.57,488,69.52,-4,-0.57,345.75,43.4,0,0,458.07,57.5,0,0,1431,0,760,0
2019-10-31,562,80.06,-3,-0.2,492,70.09,-2,-0.08,345.75,43.4,-0.98,0,458.07,57.5,-1.3,0,1431,0,760,0
2019-10-30,565,80.26,-3,-0.31,494,70.17,-2,-0.18,346.73,43.4,-6.09,-0.7,459.37,57.5,-0.65,0,1431,0,760,0
2019-10-29,568,80.57,-1,-0.14,496,70.35,-2,-0.29,352.82,44.1,-0.8,-0.1,460.02,57.5,0,0,1431,-8,760,0
2019-10-28,569,80.71,-1,-0.03,498,70.64,-1,-0.04,353.62,44.2,-0.5,0,460.02,57.5,-0.65,0,1439,0,760,0
2019-10-25,570,80.74,-1,-0.14,499,70.68,-1,-0.14,354.12,44.2,0,0,460.67,57.5,0,0,1439,0,760,0
2019-10-24,571,80.88,-1,-0.14,500,70.82,-1,-0.14,354.12,44.2,0.8,0.1,460.67,57.5,0,0,1439,0,760,0
2019-10-23,572,81.02,-2,-0.17,501,70.96,-2,-0.19,353.32,44.1,-0.49,0,460.67,57.5,0.15,0.1,1439,-23,760,0
2019-10-22,574,81.19,-1,-0.25,503,71.15,-1,-0.24,353.81,44.1,0.49,0,460.52,57.4,0.65,0,1462,0,760,0
2019-10-21,575,81.44,-1,-0.03,504,71.39,-2,-0.18,353.32,44.1,2.71,0.4,459.87,57.4,-0.65,0,1462,0,760,0
2019-10-18,576,81.47,-2,-0.4,506,71.57,-2,-0.38,350.61,43.7,4.5,0.5,460.52,57.4,1.45,0.1,1462,0,760,0
2019-10-17,578,81.87,-1,0.21,508,71.95,-2,0.02,346.11,43.2,-1.46,0,459.07,57.3,-1.94,0,1462,0,760,0
2019-10-16,579,81.66,-1,-0.49,510,71.93,-1,-0.45,347.57,43.2,1.46,0,461.01,57.3,1.94,0,1462,-6,760,0
2019-10-15,580,82.15,-1,-0.26,511,72.38,-2,-0.39,346.11,43.2,2.09,0.2,459.07,57.3,0.65,0,1468,-7,760,0
2019-10-14,581,82.41,-2,-0.17,513,72.77,-2,-0.18,344.02,43,1.92,0.3,458.42,57.3,1.75,0.3,1475,0,760,0
2019-10-12,583,82.58,0,0.35,515,72.95,0,0.31,342.1,42.7,0.16,0.2,456.67,57,0.48,0.3,1475,0,760,0
2019-10-11,583,82.23,-1,0.09,515,72.64,-1,0.07,341.94,42.5,1.46,0.3,456.19,56.7,0.34,0.2,1475,0,760,0
2019-10-10,584,82.14,-1,-0.02,516,72.57,-1,-0.04,340.48,42.2,1.14,0.2,455.85,56.5,0.97,0.2,1475,0,760,0
2019-10-09,585,82.16,-2,-0.28,517,72.61,0,0,339.34,42,0,0,454.88,56.3,2.43,0.3,1475,-24,760,0
2019-10-08,587,82.44,0,0.11,517,72.61,-1,-0.04,339.34,42,-2.09,-0.2,452.45,56,-0.63,0,1499,-30,760,0
2019-09-30,587,82.33,0,-0.23,518,72.65,0,-0.21,341.43,42.2,0.95,0,453.08,56,1.26,0,1529,0,760,0
2019-09-29,587,82.56,0,0,518,72.86,0,0,340.48,42.2,0,0,451.82,56,0,0,1529,0,760,0
2019-09-27,587,82.56,0,0.12,518,72.86,0,0.11,340.48,42.2,-0.47,0,451.82,56,-0.63,0,1529,0,760,0
2019-09-26,587,82.44,0,-0.12,518,72.75,0,-0.11,340.95,42.2,0.47,0,452.45,56,0.63,0,1529,0,760,0
2019-09-25,587,82.56,0,-0.23,518,72.86,0,-0.2,340.48,42.2,-1.46,-0.3,451.82,56,-2.76,-0.5,1529,0,760,0
2019-09-24,587,82.79,0,0.35,518,73.06,0,0.31,341.94,42.5,-4.67,-0.4,454.58,56.5,-1.91,0,1529,0,760,0
2019-09-23,587,82.44,0,-0.47,518,72.75,0,-0.41,346.61,42.9,1.94,0,456.49,56.5,2.55,0,1529,0,760,0
2019-09-20,587,82.91,0,0,518,73.16,0,0,344.67,42.9,0,0,453.94,56.5,0,0,1529,-3,760,0
2019-09-19,587,82.91,0,-0.12,518,73.16,0,-0.11,344.67,42.9,1.29,0.1,453.94,56.5,0.64,0,1532,0,760,0
2019-09-18,587,83.03,0,0.12,518,73.27,0,0.11,343.38,42.8,1.92,0.3,453.3,56.5,-0.64,0,1532,-5,760,0
2019-09-17,587,82.91,1,-0.21,518,73.16,1,-0.17,341.46,42.5,3.84,0.3,453.94,56.5,5.92,0.5,1537,0,760,0
2019-09-16,586,83.12,0,0.35,517,73.33,0,0.31,337.62,42.2,0.18,0.2,448.02,56,-1.9,0,1537,0,760,0
2019-09-12,586,82.77,0,0.23,517,73.02,0,0.2,337.44,42,-0.95,0,449.92,56,-1.27,0,1537,0,760,-50
2019-09-11,586,82.54,0,-0.11,517,72.82,3,0.32,338.39,42,-1.13,-0.2,451.19,56,-1.78,-0.3,1537,0,810,0
2019-09-10,586,82.65,0,0.23,514,72.5,0,0.21,339.52,42.2,-0.96,0,452.97,56.3,-1.27,0,1537,0,810,-50
2019-09-09,586,82.42,2,0.28,514,72.29,2,0.28,340.48,42.2,0,0,454.24,56.3,0,0,1537,0,860,0
2019-09-06,584,82.14,3,0.65,512,72.01,1,0.34,340.48,42.2,0.67,0.2,454.24,56.3,-1.27,0,1537,-12,860,0
2019-09-05,581,81.49,1,0.26,511,71.67,0,0.1,339.81,42,1.95,0.3,455.51,56.3,-0.64,0,1549,0,860,0
2019-09-04,580,81.23,0,0.22,511,71.57,0,0.2,337.86,41.7,4.28,0.7,456.15,56.3,-1.09,0.1,1549,0,860,0
2019-09-03,580,81.01,0,0,511,71.37,0,0,333.58,41,0.47,0,457.24,56.2,0.63,0,1549,-6,860,0
2019-09-02,580,81.01,-1,-0.48,511,71.37,0,-0.3,333.11,41,1.39,0,456.61,56.2,1.91,0,1555,-7,860,0
2019-08-30,581,81.49,0,0.12,511,71.67,0,0.1,331.72,41,-0.47,0,454.7,56.2,-0.64,0,1562,0,860,0
2019-08-29,581,81.37,-1,-0.03,511,71.57,0,0.1,332.19,41,-0.46,0,455.34,56.2,-0.63,0,1562,-6,860,0
2019-08-28,582,81.4,-2,-0.28,511,71.47,-1,-0.14,332.65,41,0,0,455.97,56.2,1.62,0.2,1568,0,860,0
2019-08-27,584,81.68,-1,-0.37,512,71.61,-1,-0.34,332.65,41,8.21,0.9,454.35,56,6.12,0.6,1568,-6,860,0
2019-08-26,585,82.05,0,-0.69,513,71.95,0,-0.61,324.44,40.1,5.12,0.3,448.23,55.4,3.76,0,1574,0,860,0
2019-08-23,585,82.74,0,0,513,72.56,0,0,319.32,39.8,1.61,0.2,444.47,55.4,0,0,1574,0,860,0
2019-08-22,585,82.74,0,-0.24,513,72.56,1,-0.06,317.71,39.6,0.89,0,444.47,55.4,-0.35,-0.2,1574,0,860,0
2019-08-21,585,82.98,2,0.28,512,72.62,2,0.28,316.82,39.6,0.8,0.1,444.82,55.6,0,0,1574,12,860,0
2019-08-20,583,82.7,1,-0.09,510,72.34,2,0.08,316.02,39.5,0.9,0,444.82,55.6,0.46,-0.1,1562,0,860,0
2019-08-19,582,82.79,3,0.43,508,72.26,2,0.28,315.12,39.5,-1.6,-0.2,444.36,55.7,0,0,1562,0,860,0
2019-08-16,579,82.36,1,0.02,506,71.98,1,0.04,316.72,39.7,-0.35,-0.1,444.36,55.7,0.63,0,1562,0,860,0
2019-08-15,578,82.34,0,-0.23,505,71.94,0,-0.2,317.07,39.8,0.9,0,443.73,55.7,2.84,0.2,1562,0,860,0
2019-08-14,578,82.57,-2,0.3,505,72.14,0,0.51,316.17,39.8,-0.65,0.2,440.89,55.5,-3.13,0,1562,0,860,0
2019-08-13,580,82.27,-1,-0.14,505,71.63,-2,-0.28,316.82,39.6,0,0,444.02,55.5,0,0,1562,0,860,0
2019-08-12,581,82.41,-2,-0.4,507,71.91,-2,-0.39,316.82,39.6,-1.95,-0.3,444.02,55.5,-1.77,-0.3,1562,0,860,0
2019-08-09,583,82.81,-2,-0.4,509,72.3,-1,-0.25,318.77,39.9,-1.14,-0.2,445.79,55.8,0.63,0,1562,0,860,0
2019-08-08,585,83.21,-1,-0.15,510,72.55,-1,-0.14,319.91,40.1,-4.79,-0.6,445.16,55.8,-1.6,-0.2,1562,0,860,0
2019-08-07,586,83.36,-2,-0.4,511,72.69,-2,-0.39,324.7,40.7,-1.93,-0.3,446.76,56,-6.53,-0.9,1562,0,860,0
2019-08-06,588,83.76,-2,-0.29,513,73.08,-1,-0.14,326.63,41,-1.59,-0.2,453.29,56.9,-2.39,-0.3,1562,0,860,-25
2019-08-05,590,84.05,-2,-1.38,514,73.22,-1,-1.09,328.22,41.2,2.62,-0.2,455.68,57.2,5.03,-0.1,1562,6,885,0
2019-08-02,592,85.43,-2,-0.78,515,74.31,-1,-0.58,325.6,41.4,1.09,-0.1,450.65,57.3,2.59,0,1556,0,885,0
2019-08-01,594,86.21,-1,-0.4,516,74.89,0,-0.22,324.51,41.5,-0.62,-0.2,448.06,57.3,1.29,0,1556,0,885,0
2019-07-31,595,86.61,0,0,516,75.11,0,0,325.13,41.7,0,0,446.77,57.3,0,0,1556,0,885,0
2019-07-30,595,86.61,2,0.42,516,75.11,3,0.55,325.13,41.7,-2.82,-0.3,446.77,57.3,-0.65,0,1556,0,885,0
2019-07-29,593,86.19,0,-0.13,513,74.56,0,-0.11,327.95,42,0.48,0,447.42,57.3,0.65,0,1556,6,885,0
2019-07-26,593,86.32,0,-0.12,513,74.67,1,0.03,327.47,42,0.47,0,446.77,57.3,0.65,0,1550,0,885,0
2019-07-25,593,86.44,0,0,512,74.64,0,0,327,42,-3.89,-0.5,446.12,57.3,0,0,1550,6,885,0
2019-07-24,593,86.44,0,0.12,512,74.64,1,0.26,330.89,42.5,-0.48,0,446.12,57.3,0.13,0.1,1544,0,885,0
2019-07-23,593,86.32,0,0,511,74.38,0,0,331.37,42.5,0,0,445.99,57.2,0,0,1544,0,885,0
2019-07-22,593,86.32,0,-0.12,511,74.38,0,-0.11,331.37,42.5,-1.86,-0.3,445.99,57.2,0.65,0,1544,0,885,0
2019-07-19,593,86.44,-1,-0.15,511,74.49,-1,-0.15,333.23,42.8,-2.33,-0.3,445.34,57.2,1.56,0.2,1544,6,885,0
2019-07-18,594,86.59,-1,-0.14,512,74.64,-2,-0.29,335.56,43.1,-1.56,-0.2,443.78,57,0,0,1538,0,885,0
2019-07-17,595,86.73,-2,-0.3,514,74.93,-2,-0.29,337.12,43.3,3.89,0.5,443.78,57,3.89,0.5,1538,0,885,0
2019-07-16,597,87.03,-3,-0.43,516,75.22,-4,-0.58,333.23,42.8,-0.78,-0.1,439.89,56.5,0,0,1538,0,885,0
2019-07-15,600,87.46,-2,-0.17,520,75.8,-2,-0.18,334.01,42.9,-3.89,-0.5,439.89,56.5,-3.12,-0.4,1538,0,885,0
2019-07-12,602,87.63,-2,-0.42,522,75.98,-3,-0.55,337.9,43.4,0.49,0,443.01,56.9,0.65,0,1538,-10,885,0
2019-07-11,604,88.05,-2,-0.16,525,76.53,-2,-0.18,337.41,43.4,-4.1,-0.4,442.36,56.9,-2.07,-0.1,1548,0,885,0
2019-07-10,606,88.21,-3,-0.44,527,76.71,-3,-0.44,341.51,43.8,-1.56,-0.2,444.43,57,0,0,1548,0,885,0
2019-07-09,609,88.65,-3,-0.43,530,77.15,-2,-0.29,343.07,44,0,0,444.43,57,0,0,1548,0,885,0
2019-07-08,612,89.08,-3,-0.44,532,77.44,-2,-0.29,343.07,44,1.56,0.2,444.43,57,3.9,0.5,1548,0,885,0
2019-07-05,615,89.52,-1,-0.28,534,77.73,0,-0.11,341.51,43.8,1.27,0.1,440.53,56.5,4.53,0.5,1548,0,885,0
2019-07-04,616,89.8,0,0.13,534,77.84,0,0.11,340.24,43.7,3.41,0.5,436,56,-0.63,0,1548,0,885,0
2019-07-03,616,89.67,0,0,534,77.73,1,0.15,336.83,43.2,2.34,0.3,436.63,56,0,0,1548,0,885,0
2019-07-02,616,89.67,2,-0.23,533,77.58,2,-0.17,334.49,42.9,1.94,0,436.63,56,2.53,0,1548,-21,885,0
2019-07-01,614,89.9,3,0.7,531,77.75,1,0.38,332.55,42.9,-3.3,-0.3,434.1,56,-5.93,-0.6,1569,-12,885,0
2019-06-28,611,89.2,4,0.72,530,77.37,2,0.4,335.85,43.2,-0.49,0,440.03,56.6,-0.64,0,1581,0,885,-30
2019-06-27,607,88.48,2,0.42,528,76.97,2,0.41,336.34,43.2,-1.27,-0.1,440.67,56.6,-1.42,-0.1,1581,0,915,0
2019-06-26,605,88.06,2,0.29,526,76.56,2,0.29,337.61,43.3,0,0,442.09,56.7,0,0,1581,-23,915,0
2019-06-25,603,87.77,1,0.14,524,76.27,1,0.14,337.61,43.3,1.56,0.2,442.09,56.7,0,0,1604,0,915,0
2019-06-24,602,87.63,2,0.17,523,76.13,5,0.62,336.05,43.1,0.49,0,442.09,56.7,0.64,0,1604,-18,915,0
2019-06-21,600,87.46,5,0.47,518,75.51,1,-0.07,335.56,43.1,1.75,0.1,441.45,56.7,2.83,0.2,1622,0,915,0
2019-06-20,595,86.99,0,0.63,517,75.58,1,0.69,333.81,43,-2.43,0,438.62,56.5,-0.84,0.3,1622,-6,915,0
2019-06-19,595,86.36,0,0.25,516,74.89,2,0.51,336.24,43,4.51,0.7,439.46,56.2,-1.27,0,1628,0,915,0
2019-06-18,595,86.11,0,0,514,74.38,1,0.14,331.73,42.3,0,0,440.73,56.2,-2.35,-0.3,1628,0,915,0
2019-06-17,595,86.11,-1,-0.14,513,74.24,0,0,331.73,42.3,0,0,443.08,56.5,0,0,1628,0,915,0
2019-06-14,596,86.25,0,0,513,74.24,0,0,331.73,42.3,0,0,443.08,56.5,-5.49,-0.7,1628,0,915,0
2019-06-13,596,86.25,0,0,513,74.24,0,0,331.73,42.3,0,0,448.57,57.2,-2.36,-0.3,1628,0,915,0
2019-06-12,596,86.25,0,-0.13,513,74.24,1,0.04,331.73,42.3,-1.08,-0.2,450.93,57.5,0.65,0,1628,-4,915,0
2019-06-11,596,86.38,0,0.25,512,74.2,1,0.36,332.81,42.5,-0.96,0,450.28,57.5,-1.3,0,1632,0,915,-20
2019-06-10,596,86.13,0,-0.25,511,73.84,1,-0.07,333.77,42.5,-2.96,-0.5,451.58,57.5,-2.61,-0.5,1632,0,935,0
2019-06-06,596,86.38,0,0,510,73.91,1,0.14,336.73,43,-3.42,-0.5,454.19,58,0.65,0,1632,0,935,0
2019-06-05,596,86.38,0,0,509,73.77,2,0.29,340.15,43.5,-0.49,0,453.54,58,-0.65,0,1632,0,935,0
2019-06-04,596,86.38,0,0,507,73.48,0,0,340.64,43.5,-1.08,-0.2,454.19,58,-7.17,-1,1632,0,935,0
2019-06-03,596,86.38,-1,-0.27,507,73.48,-1,-0.25,341.72,43.7,0,0,461.36,59,0,0,1632,0,935,0
2019-05-31,597,86.65,-2,-0.29,508,73.73,-2,-0.29,341.72,43.7,-3.12,-0.4,461.36,59,-1.56,-0.2,1632,0,935,0
2019-05-30,599,86.94,-5,-0.6,510,74.02,-5,-0.62,344.84,44.1,-2.07,-0.2,462.92,59.2,-1.45,-0.1,1632,0,935,0
2019-05-29,604,87.54,-5,-0.72,515,74.64,-4,-0.58,346.91,44.3,-1.57,-0.2,464.37,59.3,0,0,1632,3,935,0
2019-05-28,609,88.26,-4,-0.84,519,75.22,-3,-0.65,348.48,44.5,-1.33,-0.3,464.37,59.3,1.34,0,1629,4,935,0
2019-05-27,613,89.1,-2,-0.16,522,75.87,-1,-0.04,349.81,44.8,-2.07,-0.2,463.03,59.3,-4.58,-0.5,1625,0,935,0
2019-05-24,615,89.26,-2,-0.16,523,75.91,-3,-0.32,351.88,45,-2.08,-0.2,467.61,59.8,-0.68,0,1625,0,935,0
2019-05-23,617,89.42,0,-0.13,526,76.23,0,-0.11,353.96,45.2,-3.4,-0.5,468.29,59.8,-0.89,-0.2,1625,0,935,0
2019-05-22,617,89.55,0,0.13,526,76.34,0,0.11,357.36,45.7,-2.86,-0.3,469.18,60,-3.02,-0.3,1625,0,935,0
2019-05-21,617,89.42,-1,-0.15,526,76.23,-1,-0.15,360.22,46,-1.57,-0.2,472.2,60.3,-1.57,-0.2,1625,6,935,0
2019-05-20,618,89.57,-1,-0.14,527,76.38,-1,-0.14,361.79,46.2,-2.35,-0.3,473.77,60.5,-2.35,-0.3,1619,0,935,0
2019-05-17,619,89.71,0,-0.39,528,76.52,0,-0.34,364.14,46.5,1.58,0,476.12,60.8,2.06,0,1619,0,935,0
2019-05-16,619,90.1,0,-0.13,528,76.86,0,-0.11,362.56,46.5,0.52,0,474.06,60.8,0.69,0,1619,0,935,0
